run_name,game,categories,num_categories
2openai_8cf82508,Nagareru,Path-drawing and connection puzzles; Movement,2
3openai_005d896a,Five Cells,General region division and room logic; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Choco Banana,General region division and room logic; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Double Choco,General region division and room logic; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Juosan,General region division and room logic; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Yosenabe,General region division and room logic; Mixed-constraint grid puzzles,2
3openai_005d896a,Evolomino,Polyomino and shape-placement region puzzles; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Tilepaint,Polyomino and shape-placement region puzzles; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Makaro,Size-numbered region growth; Mixed-constraint grid puzzles,2
3openai_005d896a,Usowan,Connectivity-based black/white shading; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Akari,Clue-driven shaded-area counting; Mixed-constraint grid puzzles,2
3openai_005d896a,Sto-stone,Clue-driven shaded-area counting; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Chained Block,Specialized shading with local pattern constraints; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Moon-or-Sun,Specialized shading with local pattern constraints; Binary or category assignment,2
3openai_005d896a,Shakashaka,Specialized shading with local pattern constraints; Mixed-constraint grid puzzles,2
3openai_005d896a,Hebi,Endpoint; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Dotchi-Loop,Edge-drawn loop puzzles; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Suraromu,Edge-drawn loop puzzles; Minimal or less-standard abstract structure puzzles,2
3openai_005d896a,Nagareru,Cell-influenced or room-influenced loop puzzles; Mixed-constraint grid puzzles,2
1openai_8d0f47fc,Hebi,Path/Loop/Connection; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Heyawake,Path/Loop/Connection; Wall/Room/Maze-style constraints,2
1openai_8d0f47fc,LITS,Path/Loop/Connection; Deduction via inequalities/light & regions,2
1openai_8d0f47fc,Mid-loop,Path/Loop/Connection; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Shakashaka,Path/Loop/Connection; Wall/Room/Maze-style constraints; Line drawing/placement/other grid rules,3
1openai_8d0f47fc,Slitherlink,Path/Loop/Connection; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Yajilin,Path/Loop/Connection; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Yosenabe,Path/Loop/Connection; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Norinori,Pipe/Track/Routing; Wall/Room/Maze-style constraints,2
1openai_8d0f47fc,Satogaeri,Pipe/Track/Routing; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Suraromu,Pipe/Track/Routing; Filling with numbers/shapes; Line drawing/placement/other grid rules,3
1openai_8d0f47fc,Double Choco,Grid marking/Painting/Partitioning; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Kurodoko,Grid marking/Painting/Partitioning; Wall/Room/Maze-style constraints,2
1openai_8d0f47fc,Shikaku,Grid marking/Painting/Partitioning; Deduction via inequalities/light & regions; Line drawing/placement/other grid rules,3
1openai_8d0f47fc,Nurikabe,Wall/Room/Maze-style constraints; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Nansuke,Filling with numbers/shapes; Deduction via inequalities/light & regions,2
1openai_8d0f47fc,Nurimeizu,Filling with numbers/shapes; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Nurimisaki,Filling with numbers/shapes; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Nuritwin,Filling with numbers/shapes; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Makaro,Filling with numbers/shapes; Line drawing/placement/other grid rules,2
1openai_8d0f47fc,Pencils,Filling with numbers/shapes; Deduction via inequalities/light & regions,2
1openai_8d0f47fc,Sashigane,Deduction via inequalities/light & regions; Line drawing/placement/other grid rules,2
2openai_22e0fb09,Hashiwokakero,Single-path / tracing / loop-based; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Kurodoko,Single-path / tracing / loop-based; Filling / tiling / regions with numbers,2
2openai_22e0fb09,Kurotto,Single-path / tracing / loop-based; Filling / tiling / regions with numbers,2
2openai_22e0fb09,LITS,Single-path / tracing / loop-based; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Moon-or-Sun,Single-path / tracing / loop-based; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Nurimeizu,Single-path / tracing / loop-based; Pairing / connections / routes; Filling / tiling / regions with numbers; Logic constraints on adjacent cells / local relationships; Logic constraints on adjacent cells / local relationships,5
2openai_22e0fb09,Nurimisaki,Single-path / tracing / loop-based; Filling / tiling / regions with numbers; Logic constraints on adjacent cells / local relationships,3
2openai_22e0fb09,Nuritwin,Single-path / tracing / loop-based; Pairing / connections / routes,2
2openai_22e0fb09,Ripple Effect,Single-path / tracing / loop-based; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Shakashaka,Single-path / tracing / loop-based; Walls / partitioning / nonograms-like constraints; Miscellaneous / other grid logic game types,3
2openai_22e0fb09,Slitherlink,Single-path / tracing / loop-based; Filling / tiling / regions with numbers; Miscellaneous / other grid logic game types,3
2openai_22e0fb09,Suraromu,Single-path / tracing / loop-based; Filling / tiling / regions with numbers; Miscellaneous / other grid logic game types,3
2openai_22e0fb09,Yajilin,Single-path / tracing / loop-based; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Chained Block,Pairing / connections / routes; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Choco Banana,Filling / tiling / regions with numbers; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Double Choco,Filling / tiling / regions with numbers; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Evolomino,Filling / tiling / regions with numbers; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Juosan,Filling / tiling / regions with numbers; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Norinori,Filling / tiling / regions with numbers; Logic constraints on adjacent cells / local relationships,2
2openai_22e0fb09,Pencils,Filling / tiling / regions with numbers; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Sto-stone,Filling / tiling / regions with numbers; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Tilepaint,Filling / tiling / regions with numbers; Logic constraints on adjacent cells / local relationships; Miscellaneous / other grid logic game types,3
2openai_22e0fb09,Usowan,Filling / tiling / regions with numbers; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Yosenabe,Filling / tiling / regions with numbers; Miscellaneous / other grid logic game types,2
2openai_22e0fb09,Shikaku,Walls / partitioning / nonograms-like constraints; Logic constraints on adjacent cells / local relationships,2
2openai_22e0fb09,Hebi,Snake / path-following (non-loop); Snake / path-following (non-loop),2
2openai_22e0fb09,Dotchi-Loop,Logic constraints on adjacent cells / local relationships; Logic constraints on adjacent cells / local relationships; Logic constraints on adjacent cells / local relationships; Miscellaneous / other grid logic game types,4
3openai_b5ffa823,Dotchi-Loop,Loop / Path–Drawing; Substitution / Miscellaneous,2
3openai_b5ffa823,Heyawake,Loop / Path–Drawing; Substitution / Miscellaneous,2
3openai_b5ffa823,Hashiwokakero,Loop / Path–Drawing; Pipe / Flow Connectivity,2
3openai_b5ffa823,Hebi,Loop / Path–Drawing; Pipe / Flow Connectivity; Arrows / Direction & Movement Constraints,3
3openai_b5ffa823,Hitori,Loop / Path–Drawing; Grid Painting / Region Coloring,2
3openai_b5ffa823,Juosan,Loop / Path–Drawing; Grid Painting / Region Coloring,2
3openai_b5ffa823,Kurodoko,Loop / Path–Drawing; Grid Painting / Region Coloring; Substitution / Miscellaneous,3
3openai_b5ffa823,Kurotto,Loop / Path–Drawing; Grid Painting / Region Coloring; Substitution / Miscellaneous,3
3openai_b5ffa823,LITS,Loop / Path–Drawing; Grid Painting / Region Coloring; Substitution / Miscellaneous,3
3openai_b5ffa823,Norinori,Loop / Path–Drawing; Substitution / Miscellaneous,2
3openai_b5ffa823,Nurimeizu,Loop / Path–Drawing; Grid Painting / Region Coloring; Substitution / Miscellaneous,3
3openai_b5ffa823,Nurimisaki,Loop / Path–Drawing; Grid Painting / Region Coloring; Substitution / Miscellaneous,3
3openai_b5ffa823,Ripple Effect,Loop / Path–Drawing; Pipe / Flow Connectivity; Numbers / Logic Grids,3
3openai_b5ffa823,Shakashaka,Loop / Path–Drawing; Arrows / Direction & Movement Constraints; Substitution / Miscellaneous,3
3openai_b5ffa823,Slitherlink,Loop / Path–Drawing; Block / Tiling / Polyomino Placement; Substitution / Miscellaneous,3
3openai_b5ffa823,Suraromu,Loop / Path–Drawing; Arrows / Direction & Movement Constraints; Numbers / Logic Grids; Substitution / Miscellaneous,4
3openai_b5ffa823,Yajilin,Loop / Path–Drawing; Substitution / Miscellaneous,2
3openai_b5ffa823,Yosenabe,Loop / Path–Drawing; Grid Painting / Region Coloring; Numbers / Logic Grids; Substitution / Miscellaneous,4
3openai_b5ffa823,Chained Block,Pipe / Flow Connectivity; Substitution / Miscellaneous,2
3openai_b5ffa823,Nagareru,Pipe / Flow Connectivity; Substitution / Miscellaneous,2
3openai_b5ffa823,Nansuke,Pipe / Flow Connectivity; Numbers / Logic Grids,2
3openai_b5ffa823,Numberlink,Pipe / Flow Connectivity; Numbers / Logic Grids,2
3openai_b5ffa823,Nuritwin,Pipe / Flow Connectivity; Grid Painting / Region Coloring; Substitution / Miscellaneous,3
3openai_b5ffa823,Satogaeri,Pipe / Flow Connectivity; Arrows / Direction & Movement Constraints,2
3openai_b5ffa823,Sto-stone,Pipe / Flow Connectivity; Substitution / Miscellaneous,2
3openai_b5ffa823,Choco Banana,Grid Painting / Region Coloring; Block / Tiling / Polyomino Placement,2
3openai_b5ffa823,Double Choco,Grid Painting / Region Coloring; Block / Tiling / Polyomino Placement,2
3openai_b5ffa823,Evolomino,Grid Painting / Region Coloring; Block / Tiling / Polyomino Placement,2
3openai_b5ffa823,Fillomino,Grid Painting / Region Coloring; Block / Tiling / Polyomino Placement,2
3openai_b5ffa823,Five Cells,Grid Painting / Region Coloring; Block / Tiling / Polyomino Placement,2
3openai_b5ffa823,Makaro,Grid Painting / Region Coloring; Block / Tiling / Polyomino Placement,2
3openai_b5ffa823,Pencils,Grid Painting / Region Coloring; Substitution / Miscellaneous,2
3openai_b5ffa823,Tilepaint,Grid Painting / Region Coloring; Substitution / Miscellaneous,2
3openai_b5ffa823,Usowan,Grid Painting / Region Coloring; Arrows / Direction & Movement Constraints; Substitution / Miscellaneous,3
3openai_b5ffa823,Sashigane,Arrows / Direction & Movement Constraints; Substitution / Miscellaneous,2
2openai_a51dfa5b,Nansuke,Number Placement; Symbol and Constraint Placement,2
3openai_9c19ae1a,Choco Banana,Region and shape puzzles; Miscellaneous grid logic puzzles,2
2gemini_2b212c52,Chained Block,Network Construction; Block Manipulation,2
1openai_650c59e2,Mid-loop,Loop / Path Drawing - Generic single-loop / cycle puzzles; Loop / Path Drawing - Generic single-loop / cycle puzzles,2
1openai_650c59e2,Nagareru,Loop / Path Drawing - Generic single-loop / cycle puzzles; Arrow / Directional Flow / Movement Puzzles - Arrow/flow/movement constraints,2
1openai_650c59e2,Suraromu,Loop / Path Drawing - Loop with “room visitation” / region interaction; Loop / Path Drawing - Loop with “room visitation” / region interaction; Loop / Path Drawing - Loop with “room visitation” / region interaction,3
1openai_650c59e2,Slitherlink,Loop / Path Drawing - Generic single-loop / cycle puzzles; Loop / Path Drawing - Generic single-loop / cycle puzzles,2
1openai_650c59e2,Yajilin,Loop / Path Drawing - Generic single-loop / cycle puzzles; Loop / Path Drawing - Generic single-loop / cycle puzzles,2
1openai_650c59e2,Shikaku,Region Partitioning / Tiling - Rectangle/area tiling with numbers; Region Partitioning / Tiling - Rectangle/area tiling with numbers,2
1openai_650c59e2,Tilepaint,Region Partitioning / Tiling - Rectangle/area tiling with numbers; Region Partitioning / Tiling - Rectangle/area tiling with numbers,2
1openai_650c59e2,Satogaeri,Number-Run / Sequence Constraints - Non-loop; Arrow / Directional Flow / Movement Puzzles - Arrow/flow/movement constraints,2
1openai_650c59e2,Usowan,Coloring / Shading - “No adjacency / connectivity” coloring; Coloring / Shading - “No adjacency / connectivity” coloring,2
1openai_650c59e2,Yosenabe,Arrow / Directional Flow / Movement Puzzles - Arrow/flow/movement constraints; Arrow / Directional Flow / Movement Puzzles - Arrow/flow/movement constraints,2
2openai_3aecae1b,Nagareru,Loop / Path / Circuit Drawing; Arrow / Direction / Flow / “Follow the rule” Constraints,2
2openai_3aecae1b,Yajilin,Loop / Path / Circuit Drawing; Arrow / Direction / Flow / “Follow the rule” Constraints,2
2openai_3aecae1b,Hebi,Snake / Territorial / Ordered Sequences; Arrow / Direction / Flow / “Follow the rule” Constraints,2
2openai_3aecae1b,Satogaeri,Tiling / Polyomino / Shape Placement; Region-Based Movement / Routing (Non-loop),2
2openai_3aecae1b,Makaro,Tiling / Polyomino / Shape Placement; Arrow / Direction / Flow / “Follow the rule” Constraints,2
2openai_3aecae1b,Pencils,Region-Based Movement / Routing (Non-loop); Arrow / Direction / Flow / “Follow the rule” Constraints,2
2openai_3aecae1b,Yosenabe,Region-Based Movement / Routing (Non-loop); Arrow / Direction / Flow / “Follow the rule” Constraints,2
3openai_906efac4,Akari,Light / Visibility / Line-of-sight constraints; Arithmetic / numeric grid-filling (Sudoku-like or number-driven placement),2
3openai_906efac4,Kurodoko,Light / Visibility / Line-of-sight constraints; Coloring / Black-White pattern puzzles (global constraints); Arithmetic / numeric grid-filling (Sudoku-like or number-driven placement),3
3openai_906efac4,Kurotto,Light / Visibility / Line-of-sight constraints; Arithmetic / numeric grid-filling (Sudoku-like or number-driven placement),2
3openai_906efac4,Chained Block,Rectangle / Region partitioning (tiling) puzzles; Placement of polyominoes / shapes,2
3openai_906efac4,Fillomino,Rectangle / Region partitioning (tiling) puzzles; Arithmetic / numeric grid-filling (Sudoku-like or number-driven placement),2
3openai_906efac4,Heyawake,Rectangle / Region partitioning (tiling) puzzles; Coloring / Black-White pattern puzzles (global constraints),2
3openai_906efac4,Hashiwokakero,Rectangle / Region partitioning (tiling) puzzles; Path / Line connection puzzles (non-loop),2
3openai_906efac4,Suraromu,Rectangle / Region partitioning (tiling) puzzles; Loop puzzles (single non-self-crossing loop),2
3openai_906efac4,Usowan,Rectangle / Region partitioning (tiling) puzzles; Coloring / Black-White pattern puzzles (global constraints),2
3openai_906efac4,LITS,Coloring / Black-White pattern puzzles (global constraints); Placement of polyominoes / shapes,2
3openai_906efac4,Yajilin,Coloring / Black-White pattern puzzles (global constraints); Loop puzzles (single non-self-crossing loop); Arrow / direction / movement constraint puzzles,3
3openai_906efac4,Nagareru,Loop puzzles (single non-self-crossing loop); Snake / sequential-entity puzzles; Arrow / direction / movement constraint puzzles,3
3openai_906efac4,Hebi,Path / Line connection puzzles (non-loop); Snake / sequential-entity puzzles,2
3openai_906efac4,Pencils,Path / Line connection puzzles (non-loop); Arrow / direction / movement constraint puzzles,2
3openai_906efac4,Ripple Effect,Path / Line connection puzzles (non-loop); Arithmetic / numeric grid-filling (Sudoku-like or number-driven placement),2
3openai_906efac4,Satogaeri,Path / Line connection puzzles (non-loop); Arrow / direction / movement constraint puzzles,2
3openai_906efac4,Yosenabe,Path / Line connection puzzles (non-loop); Arrow / direction / movement constraint puzzles,2
2openai_6cb5a0fd,Dotchi-Loop,Loop-drawing puzzles; Connectivity / topology puzzles,2
2openai_6cb5a0fd,Masyu,Loop-drawing puzzles; Connectivity / topology puzzles,2
2openai_6cb5a0fd,Mid-loop,Loop-drawing puzzles; Connectivity / topology puzzles,2
2openai_6cb5a0fd,Moon-or-Sun,Loop-drawing puzzles; Connectivity / topology puzzles,2
2openai_6cb5a0fd,Nagareru,Loop-drawing puzzles; Connectivity / topology puzzles,2
2openai_6cb5a0fd,Slitherlink,Loop-drawing puzzles; Connectivity / topology puzzles,2
2openai_6cb5a0fd,Suraromu,Loop-drawing puzzles; Visibility / line-of-sight puzzles; Connectivity / topology puzzles,3
2openai_6cb5a0fd,Yajilin,Loop-drawing puzzles; Visibility / line-of-sight puzzles; Connectivity / topology puzzles,3
2openai_6cb5a0fd,Satogaeri,Path / connection puzzles; Visibility / line-of-sight puzzles,2
2openai_6cb5a0fd,Akari,Shading / coloring puzzles; Visibility / line-of-sight puzzles; Connectivity / topology puzzles,3
2openai_6cb5a0fd,Hitori,Shading / coloring puzzles; Connectivity / topology puzzles,2
2openai_6cb5a0fd,Heyawake,Shading / coloring puzzles; Connectivity / topology puzzles,2
2openai_6cb5a0fd,Kurodoko,Shading / coloring puzzles; Visibility / line-of-sight puzzles,2
2openai_6cb5a0fd,Kurotto,Shading / coloring puzzles; Visibility / line-of-sight puzzles,2
2openai_6cb5a0fd,Nurikabe,Shading / coloring puzzles; Connectivity / topology puzzles,2
2openai_6cb5a0fd,Nurimeizu,Shading / coloring puzzles; Connectivity / topology puzzles,2
2openai_6cb5a0fd,Nurimisaki,Shading / coloring puzzles; Visibility / line-of-sight puzzles,2
2openai_6cb5a0fd,Norinori,Shading / coloring puzzles; Region partitioning / tiling puzzles,2
2openai_6cb5a0fd,Tilepaint,Shading / coloring puzzles; Region partitioning / tiling puzzles,2
2openai_6cb5a0fd,Choco Banana,Shading / coloring puzzles; Region partitioning / tiling puzzles,2
2openai_6cb5a0fd,Double Choco,Shading / coloring puzzles; Region partitioning / tiling puzzles,2
2openai_6cb5a0fd,Nuritwin,Shading / coloring puzzles; Region partitioning / tiling puzzles,2
2openai_6cb5a0fd,Chained Block,Shading / coloring puzzles; Region partitioning / tiling puzzles,2
2openai_6cb5a0fd,Ripple Effect,Number-placement puzzles; Visibility / line-of-sight puzzles,2
2openai_6cb5a0fd,Makaro,Number-placement puzzles; Visibility / line-of-sight puzzles,2
2openai_6cb5a0fd,Five Cells,Number-placement puzzles; Region partitioning / tiling puzzles,2
2openai_6cb5a0fd,Shikaku,Number-placement puzzles; Region partitioning / tiling puzzles,2
2openai_6cb5a0fd,Evolomino,Number-placement puzzles; Region partitioning / tiling puzzles,2
2openai_6cb5a0fd,Sashigane,Number-placement puzzles; Region partitioning / tiling puzzles,2
2openai_6cb5a0fd,Hebi,Number-placement puzzles; Visibility / line-of-sight puzzles,2
2openai_6cb5a0fd,LITS,Region partitioning / tiling puzzles; Connectivity / topology puzzles,2
3openai_1cdaff1a,Dotchi-Loop,Circle/marker-based loop rules; Room/region-based loop rules,2
3openai_1cdaff1a,Nagareru,Arrow/direction-based loop rules; Directional flow constraints,2
3openai_1cdaff1a,Suraromu,Arrow/direction-based loop rules; Directional flow constraints,2
3openai_1cdaff1a,Choco Banana,Region partitioning into rectangles; Paired-shape partitioning,2
3openai_1cdaff1a,Double Choco,Region partitioning into rectangles; Paired-shape partitioning,2
3openai_1cdaff1a,LITS,Region partitioning into polyominoes; Fixed-size polyomino tiling,2
3openai_1cdaff1a,Five Cells,Region partitioning into polyominoes; Fixed-size polyomino tiling,2
3openai_1cdaff1a,Nuritwin,Region partitioning into polyominoes; Fixed-size polyomino tiling,2
3openai_1cdaff1a,Tilepaint,Shape/outline reconstruction; Triangle/outline construction,2
3openai_1cdaff1a,Shakashaka,Shape/outline reconstruction; Triangle/outline construction,2
3openai_1cdaff1a,Makaro,Region-based number filling; Room-based ordering,2
3openai_1cdaff1a,Pencils,Directional path growth; Length-constrained line growth,2
3openai_1cdaff1a,Satogaeri,Moving-object routing; Circle relocation into countries/areas,2
3openai_1cdaff1a,Yosenabe,Moving-object routing; Circle movement into gray zones with sums,2
1openai_200c16ee,Akari,Visibility / illumination shading; Light / marker placement,2
1openai_200c16ee,Yajilin,Connectivity + forbidden patterns shading; Cell-center loop puzzles; Hybrid Puzzles,3
1openai_200c16ee,Sto-stone,Shape-constrained shading; Hybrid Puzzles,2
1openai_200c16ee,Nurimeizu,Path/maze by shading; Hybrid Puzzles,2
1openai_200c16ee,Dotchi-Loop,Cell-center loop puzzles; Hybrid Puzzles,2
1openai_200c16ee,Moon-or-Sun,Cell-center loop puzzles; Hybrid Puzzles,2
1openai_200c16ee,Pencils,Directed or object-emission paths; Hybrid Puzzles,2
1openai_200c16ee,Yosenabe,Directed or object-emission paths; Hybrid Puzzles,2
1openai_200c16ee,Satogaeri,Directed or object-emission paths; Hybrid Puzzles,2
1openai_200c16ee,Double Choco,Polyform / shape partition; Hybrid Puzzles,2
1openai_200c16ee,Evolomino,Light / marker placement; Hybrid Puzzles,2
2openai_01fc1784,Moon-or-Sun,Cell-center loop puzzles; Hybrid geometric-logic puzzles,2
2openai_01fc1784,Nurikabe,Binary shading with connectivity constraints; Island-size puzzles,2
2openai_01fc1784,Nuritwin,Regional shading puzzles; Block-building with matching or chaining rules,2
2openai_01fc1784,Sto-stone,Regional shading puzzles; Hybrid geometric-logic puzzles,2
2openai_01fc1784,Choco Banana,Shading with geometric shape constraints; Hybrid geometric-logic puzzles,2
2openai_01fc1784,Nurimisaki,Shading with geometric shape constraints; Hybrid geometric-logic puzzles,2
2openai_01fc1784,Akari,Illumination-style shading/placement; Object placement with adjacency / visibility rules,2
2openai_01fc1784,Double Choco,Polyomino / free-shape partition puzzles; Block-building with matching or chaining rules,2
2openai_01fc1784,Hebi,Object placement with adjacency / visibility rules; Hybrid geometric-logic puzzles,2
2openai_01fc1784,Evolomino,Object placement with adjacency / visibility rules; Hybrid geometric-logic puzzles,2
2openai_01fc1784,Chained Block,Island-size puzzles; Block-building with matching or chaining rules,2
1openai_27e66c28,Heyawake,Illumination/visibility constraints; Region partitioning/tiling/block-structure games,2
1openai_27e66c28,Dotchi-Loop,Loop/path drawing games (single non-self-crossing loop); Mixed loop + region/shape constraints,2
1openai_27e66c28,Masyu,Loop/path drawing games (single non-self-crossing loop); Mixed loop + region/shape constraints,2
1openai_27e66c28,Nagareru,Loop/path drawing games (single non-self-crossing loop); Snake/ordered sequence games (explicit head-to-tail or directional order),2
1openai_27e66c28,Mid-loop,Loop/path drawing games (single non-self-crossing loop); Mixed loop + region/shape constraints,2
1openai_27e66c28,Moon-or-Sun,Loop/path drawing games (single non-self-crossing loop); Mixed loop + region/shape constraints,2
1openai_27e66c28,Suraromu,Loop/path drawing games (single non-self-crossing loop); Mixed loop + region/shape constraints,2
1openai_27e66c28,Slitherlink,Loop/path drawing games (single non-self-crossing loop); Mixed loop + region/shape constraints,2
1openai_27e66c28,Yajilin,Loop/path drawing games (single non-self-crossing loop); Mixed loop + region/shape constraints,2
1openai_27e66c28,Nurimeizu,Region partitioning/tiling/block-structure games; Mixed loop + region/shape constraints,2
1openai_27e66c28,Nurimisaki,Region partitioning/tiling/block-structure games; Mixed loop + region/shape constraints,2
1openai_27e66c28,Satogaeri,Region partitioning/tiling/block-structure games; Number placement/arithmetic/constraint satisfaction (non-loop),2
1openai_27e66c28,Hebi,Number placement/arithmetic/constraint satisfaction (non-loop); Snake/ordered sequence games (explicit head-to-tail or directional order),2
1openai_27e66c28,Yosenabe,Number placement/arithmetic/constraint satisfaction (non-loop); Snake/ordered sequence games (explicit head-to-tail or directional order),2
2openai_b471ff37,Kurodoko,Illumination / visibility constraints; Black/white region connectivity & separation games,2
2openai_b471ff37,Nagareru,Loop / path drawing games (single non-self-crossing loop); “Snake” / ordered sequence games,2
2openai_b471ff37,Chained Block,Number-placement / arithmetic filling games (no explicit loop requirement); Tiling / partitioning games (divide grid into regions/blocks),2
2openai_b471ff37,Double Choco,Number-placement / arithmetic filling games (no explicit loop requirement); Tiling / partitioning games (divide grid into regions/blocks),2
2openai_b471ff37,Evolomino,Number-placement / arithmetic filling games (no explicit loop requirement); Tiling / partitioning games (divide grid into regions/blocks),2
2openai_b471ff37,Five Cells,Number-placement / arithmetic filling games (no explicit loop requirement); Tiling / partitioning games (divide grid into regions/blocks),2
2openai_b471ff37,Fillomino,Number-placement / arithmetic filling games (no explicit loop requirement); Tiling / partitioning games (divide grid into regions/blocks),2
2openai_b471ff37,Hashiwokakero,Number-placement / arithmetic filling games (no explicit loop requirement); Bridge/graph connection games (non-loop,2
2openai_b471ff37,Hebi,Number-placement / arithmetic filling games (no explicit loop requirement); Bridge/graph connection games (non-loop; “Snake” / ordered sequence games,3
2openai_b471ff37,Nurimeizu,Number-placement / arithmetic filling games (no explicit loop requirement); Black/white region connectivity & separation games; Tiling / partitioning games (divide grid into regions/blocks),3
2openai_b471ff37,Nurimisaki,Number-placement / arithmetic filling games (no explicit loop requirement); Black/white region connectivity & separation games,2
2openai_b471ff37,Nurikabe,Number-placement / arithmetic filling games (no explicit loop requirement); Black/white region connectivity & separation games,2
2openai_b471ff37,Nuritwin,Number-placement / arithmetic filling games (no explicit loop requirement); Black/white region connectivity & separation games,2
2openai_b471ff37,Pencils,Number-placement / arithmetic filling games (no explicit loop requirement); “Snake” / ordered sequence games,2
2openai_b471ff37,Ripple Effect,Number-placement / arithmetic filling games (no explicit loop requirement); Tiling / partitioning games (divide grid into regions/blocks),2
2openai_b471ff37,Satogaeri,Number-placement / arithmetic filling games (no explicit loop requirement); Tiling / partitioning games (divide grid into regions/blocks),2
2openai_b471ff37,Shikaku,Number-placement / arithmetic filling games (no explicit loop requirement); Tiling / partitioning games (divide grid into regions/blocks),2
2openai_b471ff37,Sto-stone,Number-placement / arithmetic filling games (no explicit loop requirement); Tiling / partitioning games (divide grid into regions/blocks),2
2openai_b471ff37,Sudoku,Number-placement / arithmetic filling games (no explicit loop requirement); Sudoku-like constraint grids (rows/columns/block uniqueness),2
2openai_b471ff37,Tilepaint,Number-placement / arithmetic filling games (no explicit loop requirement); Tiling / partitioning games (divide grid into regions/blocks),2
2openai_b471ff37,Usowan,Number-placement / arithmetic filling games (no explicit loop requirement); Black/white region connectivity & separation games,2
1claude_aa283f75,Akari,Sum/Counting Shading; Light Placement,2
1openai_25be0659,Moon-or-Sun,Loop-drawing puzzles; Room-based puzzles,2
1openai_25be0659,Nagareru,Loop-drawing puzzles; Arrow-direction puzzles,2
1openai_25be0659,Suraromu,Loop-drawing puzzles; Arrow-direction puzzles,2
1openai_25be0659,Yajilin,Loop-drawing puzzles; Circle / clue-based local constraint puzzles; Arrow-direction puzzles; Adjacency / separation constraint puzzles,4
1openai_25be0659,Akari,Region-filling / shading puzzles; Adjacency / separation constraint puzzles,2
1openai_25be0659,Choco Banana,Region-filling / shading puzzles; Room-based puzzles,2
1openai_25be0659,Heyawake,Region-filling / shading puzzles; Room-based puzzles,2
1openai_25be0659,Hitori,Region-filling / shading puzzles; Adjacency / separation constraint puzzles,2
1openai_25be0659,Kurodoko,Region-filling / shading puzzles; Adjacency / separation constraint puzzles,2
1openai_25be0659,Nurikabe,Region-filling / shading puzzles; Adjacency / separation constraint puzzles,2
1openai_25be0659,Nurimeizu,Region-filling / shading puzzles; Room-based puzzles,2
1openai_25be0659,Nurimisaki,Region-filling / shading puzzles; Circle / clue-based local constraint puzzles; Adjacency / separation constraint puzzles,3
1openai_25be0659,Shakashaka,Region-filling / shading puzzles; Adjacency / separation constraint puzzles,2
1openai_25be0659,Sto-stone,Region-filling / shading puzzles; Room-based puzzles,2
1openai_25be0659,Usowan,Region-filling / shading puzzles; Room-based puzzles; Adjacency / separation constraint puzzles,3
1openai_25be0659,Fillomino,Number-placement puzzles; Adjacency / separation constraint puzzles,2
1openai_25be0659,Juosan,Number-placement puzzles; Room-based puzzles,2
1openai_25be0659,Makaro,Number-placement puzzles; Circle / clue-based local constraint puzzles; Room-based puzzles; Arrow-direction puzzles,4
1openai_25be0659,Ripple Effect,Number-placement puzzles; Room-based puzzles,2
1openai_25be0659,Shikaku,Number-placement puzzles; Room-based puzzles,2
1openai_25be0659,Satogaeri,Connectivity / path-linking puzzles; Arrow-direction puzzles,2
